event_type,src_zone,dst_zone,event_count_10m,unique_src_10m,asset_criticality,prior_incident_impact,is_privileged_account,geo_risk,risk_label
failed_login,corp,prod,26,19,2,3,0,1,Medium
suspicious_dns,internet,prod,11,11,5,2,1,1,Medium
privilege_escalation,vendor,prod,23,5,1,2,0,3,High
failed_login,internet,prod,33,7,1,1,0,2,Medium
malware_alert,vendor,dmz,20,3,4,0,1,3,High
port_scan,vendor,dmz,31,18,4,3,1,3,High
failed_login,vendor,corp,11,6,1,1,0,4,Low
port_scan,internet,dmz,16,13,4,3,0,3,Medium
suspicious_dns,corp,prod,22,18,5,3,0,2,High
failed_login,internet,prod,37,11,1,1,0,2,Medium
suspicious_dns,internet,dmz,15,9,5,2,0,1,Medium
port_scan,corp,prod,17,19,1,1,1,5,Medium
malware_alert,corp,corp,30,7,4,2,1,4,High
failed_login,internet,corp,35,14,2,1,1,5,Medium
failed_login,internet,prod,4,4,5,1,0,1,Medium
suspicious_dns,corp,dmz,7,12,5,1,0,4,Medium
port_scan,internet,prod,15,3,3,0,1,3,Medium
port_scan,internet,prod,38,3,3,1,0,3,High
port_scan,vendor,prod,39,6,3,3,0,5,High
data_exfiltration,vendor,prod,5,12,4,0,0,2,Medium
failed_login,internet,prod,30,14,3,3,0,4,Medium
suspicious_dns,corp,prod,35,4,3,1,1,3,High
failed_login,internet,corp,6,14,2,0,1,2,Low
port_scan,vendor,dmz,2,10,2,0,1,1,Low
suspicious_dns,corp,dmz,22,7,1,0,1,5,Medium
suspicious_dns,vendor,dmz,34,7,2,1,0,4,Medium
failed_login,vendor,dmz,10,16,3,3,0,3,Medium
failed_login,internet,dmz,18,3,2,2,1,2,Medium
failed_login,vendor,dmz,19,7,2,1,0,2,Medium
failed_login,corp,dmz,2,1,5,0,0,5,Low
failed_login,vendor,corp,13,11,1,3,0,5,Medium
suspicious_dns,corp,dmz,18,16,4,2,0,5,Medium
suspicious_dns,vendor,dmz,37,18,4,2,0,3,High
data_exfiltration,vendor,prod,8,16,1,2,0,1,Medium
failed_login,vendor,corp,15,8,1,1,0,1,Low
malware_alert,corp,dmz,19,8,1,0,0,4,Medium
failed_login,internet,prod,28,7,3,2,0,1,Medium
suspicious_dns,corp,prod,15,2,2,2,0,5,Medium
suspicious_dns,internet,dmz,31,7,4,1,1,1,High
failed_login,corp,dmz,9,6,4,1,1,2,Medium
failed_login,corp,dmz,21,6,2,3,1,5,Medium
failed_login,vendor,corp,27,19,4,0,1,1,Medium
port_scan,internet,dmz,38,19,2,1,1,2,High
failed_login,vendor,dmz,13,15,2,2,0,2,Medium
suspicious_dns,internet,corp,3,8,5,0,0,1,Medium
suspicious_dns,corp,prod,32,8,4,1,1,2,High
failed_login,corp,dmz,23,11,5,3,0,5,High
failed_login,internet,prod,32,11,1,3,0,2,Medium
failed_login,corp,dmz,40,17,5,0,1,4,High
port_scan,corp,prod,18,20,2,1,0,5,Medium
port_scan,corp,prod,11,10,2,1,0,5,Medium
suspicious_dns,corp,dmz,12,11,3,1,0,3,Medium
suspicious_dns,vendor,prod,20,10,3,0,1,2,Medium
malware_alert,vendor,dmz,19,15,2,2,1,5,High
failed_login,internet,prod,32,3,3,3,1,2,High
failed_login,internet,prod,34,19,3,0,1,4,Medium
port_scan,internet,dmz,39,14,4,0,1,5,High
failed_login,internet,prod,3,3,5,1,1,5,Medium
data_exfiltration,corp,prod,23,5,3,1,1,2,High
failed_login,vendor,prod,28,20,1,3,0,2,Medium
suspicious_dns,internet,prod,3,7,5,0,0,1,Medium
failed_login,vendor,dmz,21,10,2,1,1,5,Medium
failed_login,corp,prod,16,11,2,2,1,4,Medium
failed_login,vendor,corp,31,18,2,2,1,1,Medium
failed_login,vendor,corp,39,5,2,2,1,1,High
failed_login,corp,dmz,19,3,3,1,1,4,Medium
failed_login,corp,prod,28,15,1,2,1,4,Medium
failed_login,corp,corp,34,15,5,2,0,2,High
failed_login,corp,dmz,6,5,1,1,1,5,Medium
failed_login,vendor,dmz,3,4,4,0,1,3,Medium
failed_login,vendor,dmz,5,19,4,0,1,5,Medium
port_scan,internet,prod,31,3,5,0,1,5,High
suspicious_dns,vendor,prod,29,14,4,3,1,3,High
failed_login,corp,dmz,12,9,2,1,1,3,Medium
port_scan,internet,prod,13,16,1,1,1,4,Medium
failed_login,corp,corp,8,4,5,1,1,3,Medium
suspicious_dns,internet,corp,2,15,2,2,0,5,Medium
failed_login,corp,corp,20,20,2,2,0,3,Medium
port_scan,corp,corp,21,1,4,0,0,5,Medium
port_scan,corp,corp,36,4,4,2,0,2,High
failed_login,vendor,corp,23,1,1,3,0,4,Medium
failed_login,vendor,corp,2,14,5,3,1,5,Medium
port_scan,corp,prod,15,19,5,2,0,1,Medium
failed_login,corp,corp,14,12,1,1,1,2,Medium
failed_login,internet,prod,11,12,1,2,0,5,Medium
failed_login,corp,prod,2,9,4,3,0,4,Medium
failed_login,vendor,dmz,4,1,1,2,0,4,Low
failed_login,internet,dmz,40,11,3,3,0,5,High
port_scan,vendor,prod,4,20,1,2,0,4,Medium
failed_login,vendor,prod,30,15,5,1,0,3,Medium
failed_login,vendor,corp,35,2,3,3,1,3,High
failed_login,internet,dmz,23,3,3,1,0,5,Medium
failed_login,internet,corp,29,11,5,0,1,4,Medium
failed_login,vendor,corp,26,9,4,2,0,3,Medium
malware_alert,internet,dmz,20,14,2,3,0,2,Medium
port_scan,internet,corp,10,11,5,2,1,4,Medium
failed_login,internet,prod,15,16,4,0,0,5,Medium
malware_alert,internet,dmz,29,18,4,2,1,5,High
suspicious_dns,corp,prod,23,2,5,1,0,3,Medium
data_exfiltration,corp,dmz,14,4,5,2,0,1,High
failed_login,internet,prod,2,1,3,2,1,3,Medium
port_scan,vendor,corp,40,8,2,3,0,1,High
malware_alert,vendor,dmz,38,8,2,1,0,2,High
port_scan,vendor,prod,37,9,5,2,0,2,High
port_scan,vendor,prod,40,10,1,2,0,3,High
suspicious_dns,vendor,prod,1,13,1,0,0,1,Low
port_scan,internet,prod,24,6,2,1,0,4,Medium
port_scan,vendor,prod,37,19,1,2,0,4,Medium
privilege_escalation,internet,prod,17,13,1,0,0,2,Medium
port_scan,internet,prod,1,18,5,1,1,4,Medium
failed_login,vendor,dmz,26,3,4,1,0,2,Medium
failed_login,internet,corp,1,11,2,1,0,4,Low
failed_login,corp,corp,35,8,5,0,1,4,High
failed_login,internet,corp,14,5,3,0,1,4,Medium
failed_login,corp,dmz,10,14,5,3,0,4,Medium
port_scan,internet,dmz,24,10,3,1,0,1,Medium
failed_login,corp,corp,12,8,2,0,1,3,Medium
data_exfiltration,corp,dmz,19,11,3,0,0,2,High
port_scan,internet,prod,24,19,4,3,1,5,High
port_scan,corp,dmz,34,18,5,1,1,4,High
failed_login,vendor,dmz,17,13,2,3,0,2,Medium
suspicious_dns,vendor,prod,5,5,2,0,1,3,Medium
port_scan,vendor,dmz,28,15,2,1,1,1,Medium
suspicious_dns,internet,dmz,28,12,3,1,0,3,Medium
failed_login,internet,dmz,28,6,4,1,1,1,Medium
port_scan,internet,corp,26,12,4,1,0,5,Medium
privilege_escalation,internet,corp,1,7,3,1,1,2,Medium
malware_alert,corp,prod,22,4,4,0,1,3,High
malware_alert,corp,prod,31,9,1,1,0,3,Medium
data_exfiltration,corp,dmz,3,20,1,3,1,4,High
suspicious_dns,internet,prod,15,18,1,2,1,4,Medium
failed_login,vendor,corp,26,4,5,1,1,1,Medium
failed_login,vendor,prod,18,1,3,3,1,1,Medium
failed_login,corp,dmz,19,10,1,3,0,3,Medium
failed_login,vendor,corp,33,5,3,0,0,4,Medium
port_scan,corp,prod,11,16,3,3,1,5,Medium
failed_login,corp,dmz,23,2,4,3,1,2,Medium
failed_login,internet,dmz,40,18,3,3,1,4,High
failed_login,vendor,prod,6,4,1,1,1,1,Low
port_scan,corp,dmz,25,9,3,1,1,1,Medium
data_exfiltration,internet,corp,2,4,3,1,1,5,High
port_scan,internet,prod,34,20,5,1,0,5,High
port_scan,internet,corp,31,11,1,3,1,3,High
malware_alert,corp,corp,28,9,1,1,1,1,Medium
failed_login,internet,prod,37,3,1,2,1,2,Medium
suspicious_dns,vendor,dmz,7,3,2,3,1,4,Medium
failed_login,vendor,dmz,39,18,1,1,0,5,Medium
port_scan,internet,corp,25,19,5,2,0,1,Medium
failed_login,internet,prod,2,7,2,1,1,5,Medium
failed_login,internet,corp,25,11,4,0,1,1,Medium
port_scan,internet,dmz,10,11,4,0,1,3,Medium
port_scan,vendor,prod,2,9,3,0,1,3,Medium
privilege_escalation,internet,corp,8,3,5,1,0,5,High
failed_login,internet,corp,11,13,3,0,0,5,Medium
privilege_escalation,vendor,prod,2,2,1,0,0,4,Medium
malware_alert,internet,prod,39,14,3,3,1,3,High
port_scan,internet,dmz,20,5,3,1,0,4,Medium
suspicious_dns,corp,dmz,33,16,3,0,1,5,High
failed_login,vendor,corp,13,7,1,0,1,2,Low
failed_login,internet,dmz,13,4,3,2,0,1,Medium
malware_alert,vendor,dmz,31,15,5,2,0,2,High
port_scan,corp,prod,19,2,3,3,1,1,Medium
port_scan,corp,prod,37,3,1,3,0,1,High
port_scan,vendor,dmz,12,20,1,0,0,3,Low
failed_login,internet,corp,19,15,4,0,1,2,Medium
suspicious_dns,vendor,prod,5,4,4,3,1,2,Medium
port_scan,corp,dmz,21,19,5,1,1,1,Medium
port_scan,vendor,corp,5,2,5,1,1,5,Medium
port_scan,vendor,prod,6,7,5,2,0,5,Medium
failed_login,vendor,dmz,24,20,2,1,0,2,Medium
port_scan,corp,prod,12,1,3,0,1,2,Medium
malware_alert,vendor,corp,29,4,5,0,0,1,High
port_scan,internet,corp,3,9,4,3,0,5,Medium
malware_alert,corp,prod,4,10,2,2,0,4,Medium
suspicious_dns,vendor,corp,25,5,5,3,0,3,High
failed_login,vendor,dmz,22,14,1,0,1,2,Medium
data_exfiltration,internet,corp,19,10,3,2,0,1,High
suspicious_dns,vendor,corp,15,5,1,3,1,5,Medium
failed_login,internet,dmz,37,2,3,2,1,5,High
failed_login,internet,prod,20,8,2,2,0,2,Medium
malware_alert,vendor,dmz,22,4,4,2,0,3,High
suspicious_dns,internet,corp,3,6,5,0,1,5,Medium
data_exfiltration,corp,prod,13,2,4,1,1,3,High
suspicious_dns,internet,dmz,6,12,3,2,1,4,Medium
failed_login,corp,dmz,30,3,2,3,1,3,High
port_scan,corp,corp,28,13,5,1,1,5,High
failed_login,corp,corp,34,20,3,0,0,1,Medium
port_scan,vendor,corp,27,20,4,2,1,5,High
privilege_escalation,vendor,dmz,28,16,3,1,0,5,High
data_exfiltration,corp,prod,28,18,1,1,1,1,High
malware_alert,corp,corp,23,4,2,0,0,5,Medium
suspicious_dns,vendor,dmz,5,8,3,0,0,4,Medium
port_scan,vendor,corp,2,12,4,0,1,2,Medium
privilege_escalation,internet,prod,12,2,3,2,1,2,High
failed_login,internet,corp,32,18,2,3,0,5,Medium
port_scan,vendor,dmz,28,16,4,2,1,1,High
failed_login,vendor,prod,32,7,5,0,1,3,Medium
port_scan,internet,corp,31,18,4,2,1,5,High
port_scan,vendor,corp,23,14,1,0,1,4,Medium
failed_login,vendor,dmz,4,19,5,0,1,4,Medium
port_scan,internet,corp,18,17,2,3,0,4,Medium
failed_login,internet,corp,21,1,4,1,1,4,Medium
data_exfiltration,vendor,corp,15,1,4,2,0,3,High
failed_login,corp,dmz,36,10,1,0,0,5,Medium
data_exfiltration,internet,prod,35,20,1,2,0,3,High
failed_login,internet,prod,21,1,3,1,1,4,Medium
malware_alert,corp,prod,34,5,3,1,0,1,High
failed_login,vendor,dmz,2,12,4,0,1,3,Medium
failed_login,internet,corp,6,17,2,3,1,2,Medium
data_exfiltration,vendor,prod,39,8,3,3,1,1,High
suspicious_dns,corp,prod,10,3,2,0,1,4,Medium
privilege_escalation,internet,prod,29,9,2,3,0,2,High
failed_login,internet,dmz,2,6,5,1,0,4,Medium
port_scan,vendor,corp,9,5,1,0,1,4,Medium
failed_login,internet,prod,18,19,2,0,0,2,Low
failed_login,corp,prod,10,3,2,2,1,4,Medium
data_exfiltration,vendor,corp,21,12,5,1,0,2,High
failed_login,vendor,prod,26,19,4,3,0,4,Medium
failed_login,corp,corp,37,9,1,2,0,1,Medium
port_scan,vendor,prod,38,18,5,2,0,1,High
failed_login,internet,prod,5,8,4,2,0,4,Medium
failed_login,corp,corp,35,14,1,2,0,5,Medium
failed_login,internet,prod,23,11,3,0,0,4,Medium
failed_login,internet,corp,6,9,1,2,1,4,Medium
malware_alert,vendor,dmz,37,4,2,2,0,5,High
failed_login,internet,corp,11,15,2,0,1,5,Medium
malware_alert,internet,prod,25,14,5,0,1,2,High
port_scan,internet,corp,29,12,1,2,0,2,Medium
suspicious_dns,vendor,corp,39,17,1,3,0,2,High
port_scan,corp,corp,26,2,3,1,0,1,Medium
failed_login,vendor,corp,23,6,5,1,0,2,Medium
failed_login,internet,dmz,29,7,2,0,0,5,Medium
port_scan,vendor,dmz,12,4,2,1,1,1,Medium
suspicious_dns,corp,corp,14,12,5,3,1,2,High
suspicious_dns,internet,prod,30,16,4,2,1,3,High
failed_login,vendor,dmz,40,3,3,0,0,4,Medium
failed_login,vendor,corp,31,18,3,2,0,3,Medium
failed_login,internet,prod,23,13,1,0,0,3,Medium
malware_alert,internet,dmz,5,12,3,3,0,4,Medium
data_exfiltration,internet,prod,31,2,1,1,1,4,High
failed_login,internet,corp,16,7,2,1,1,4,Medium
port_scan,corp,dmz,26,7,4,1,0,4,Medium
malware_alert,vendor,prod,34,20,4,2,1,3,High
data_exfiltration,internet,corp,31,10,2,3,1,4,High
failed_login,vendor,dmz,7,12,4,2,0,5,Medium
malware_alert,corp,prod,37,8,1,2,0,1,High
failed_login,internet,corp,2,15,4,1,0,1,Low
failed_login,corp,dmz,20,2,4,0,1,3,Medium
port_scan,corp,dmz,11,16,1,3,0,5,Medium
failed_login,vendor,dmz,2,2,1,0,1,3,Low
failed_login,vendor,dmz,14,3,1,3,1,2,Medium
suspicious_dns,vendor,corp,23,4,4,3,1,4,High
port_scan,corp,dmz,36,2,1,1,1,1,Medium
failed_login,corp,prod,17,4,5,1,1,3,Medium
port_scan,vendor,prod,18,18,1,0,1,4,Medium
port_scan,corp,prod,25,14,2,1,1,3,Medium
suspicious_dns,internet,corp,37,8,1,2,1,4,High
port_scan,vendor,prod,24,12,3,0,1,4,Medium
failed_login,corp,corp,30,8,4,3,1,1,High
failed_login,corp,corp,6,13,2,3,0,3,Medium
failed_login,corp,dmz,38,13,3,2,0,3,Medium
failed_login,internet,dmz,6,9,4,1,1,3,Medium
privilege_escalation,internet,corp,21,3,2,0,0,5,High
privilege_escalation,vendor,dmz,22,16,3,0,0,4,High
failed_login,corp,prod,10,14,2,1,1,2,Medium
suspicious_dns,internet,dmz,5,13,4,3,1,2,Medium
port_scan,vendor,prod,9,2,5,2,1,5,Medium
failed_login,vendor,prod,10,8,5,0,0,5,Medium
failed_login,corp,dmz,19,2,5,1,0,3,Medium
privilege_escalation,corp,prod,40,9,3,0,0,5,High
malware_alert,vendor,corp,14,12,4,2,1,2,High
failed_login,corp,corp,8,9,3,0,0,5,Low
suspicious_dns,corp,dmz,14,19,2,0,0,5,Medium
privilege_escalation,internet,prod,19,5,5,2,1,3,High
failed_login,vendor,prod,18,19,5,2,1,4,Medium
failed_login,vendor,prod,7,16,2,0,0,4,Low
failed_login,vendor,dmz,8,10,4,0,0,2,Low
port_scan,vendor,prod,5,7,4,0,1,1,Medium
failed_login,corp,dmz,11,3,1,1,1,4,Medium
failed_login,vendor,dmz,39,20,5,1,0,3,High
malware_alert,vendor,prod,34,3,1,3,0,2,High
failed_login,corp,dmz,35,6,2,0,1,4,Medium
failed_login,internet,dmz,29,5,2,2,1,3,Medium
failed_login,internet,corp,4,13,4,3,0,3,Medium
failed_login,internet,prod,4,12,2,1,1,4,Medium
failed_login,corp,prod,37,14,4,2,1,3,High
failed_login,vendor,prod,32,19,2,1,1,2,Medium
suspicious_dns,corp,corp,18,17,3,3,1,2,High
port_scan,vendor,prod,15,5,5,0,1,4,Medium
failed_login,vendor,corp,29,18,2,1,1,5,Medium
failed_login,vendor,prod,33,5,1,0,1,4,Medium
failed_login,corp,dmz,31,19,5,2,1,4,High
failed_login,corp,corp,9,16,4,0,1,1,Medium
failed_login,internet,prod,29,3,1,1,1,1,Medium
failed_login,vendor,dmz,40,5,4,2,0,1,High
malware_alert,corp,dmz,1,1,4,3,1,2,Medium
failed_login,corp,dmz,22,6,1,3,1,3,Medium
port_scan,vendor,dmz,10,12,4,3,0,3,Medium
suspicious_dns,vendor,prod,8,15,4,1,0,2,Medium
failed_login,internet,prod,1,15,4,1,0,2,Low
privilege_escalation,corp,corp,22,6,5,0,0,1,High
suspicious_dns,corp,corp,15,6,5,0,1,1,Medium
failed_login,corp,prod,32,7,1,0,1,4,Medium
suspicious_dns,vendor,dmz,15,13,3,0,0,3,Medium
port_scan,internet,corp,34,17,4,3,1,1,High
malware_alert,internet,corp,5,14,2,0,0,5,Medium
failed_login,vendor,corp,24,13,5,3,0,3,Medium
failed_login,internet,corp,31,19,2,0,1,1,Medium
malware_alert,vendor,corp,15,19,5,0,1,5,High
malware_alert,internet,corp,21,16,1,2,0,4,Medium
failed_login,internet,corp,26,14,1,2,1,5,Medium
suspicious_dns,internet,dmz,4,13,5,3,0,3,Medium
malware_alert,vendor,prod,34,20,1,1,0,1,Medium
suspicious_dns,vendor,prod,40,7,3,2,0,5,High
port_scan,vendor,corp,40,17,1,1,0,3,Medium
failed_login,corp,prod,19,4,3,0,0,5,Medium
data_exfiltration,corp,corp,9,8,5,1,1,3,High
port_scan,corp,prod,6,20,5,3,1,3,Medium
failed_login,internet,dmz,36,6,2,3,1,2,High
port_scan,vendor,corp,22,17,2,2,1,1,Medium
failed_login,vendor,prod,17,11,3,1,1,5,Medium
port_scan,corp,corp,29,11,1,2,0,2,Medium
malware_alert,internet,corp,40,18,2,3,0,5,High
failed_login,vendor,prod,12,2,2,3,0,3,Medium
suspicious_dns,vendor,corp,11,6,1,1,1,5,Medium
failed_login,internet,corp,33,2,4,0,1,1,Medium
suspicious_dns,vendor,prod,38,4,2,0,1,3,High
port_scan,vendor,prod,17,8,1,1,1,5,Medium
malware_alert,internet,prod,29,11,4,2,0,1,High
port_scan,vendor,prod,28,15,2,0,1,1,Medium
port_scan,internet,corp,5,7,3,3,0,5,Medium
malware_alert,vendor,prod,26,12,2,0,1,1,Medium
port_scan,vendor,prod,2,12,4,1,1,5,Medium
suspicious_dns,corp,dmz,21,16,1,1,1,1,Medium
failed_login,vendor,prod,15,19,1,1,0,3,Low
malware_alert,corp,prod,30,2,3,1,0,1,High
failed_login,vendor,corp,13,6,3,3,0,5,Medium
failed_login,vendor,dmz,25,16,5,0,0,5,Medium
port_scan,vendor,prod,8,20,2,1,0,3,Medium
failed_login,vendor,corp,9,9,5,0,0,3,Medium
port_scan,internet,dmz,28,20,5,3,1,4,High
failed_login,corp,corp,13,6,5,1,0,2,Medium
failed_login,vendor,corp,4,6,1,0,1,3,Low
port_scan,corp,dmz,22,6,2,0,1,3,Medium
suspicious_dns,corp,prod,1,14,3,1,1,2,Medium
failed_login,vendor,corp,2,16,3,0,0,4,Low
failed_login,internet,corp,10,10,5,0,0,5,Medium
data_exfiltration,vendor,prod,25,7,2,2,1,3,High
port_scan,vendor,dmz,32,19,3,3,0,3,High
suspicious_dns,corp,prod,35,11,1,3,0,4,High
failed_login,vendor,corp,33,5,3,1,1,5,High
malware_alert,vendor,corp,26,20,2,0,1,4,High
privilege_escalation,vendor,dmz,18,19,5,1,1,5,High
data_exfiltration,internet,dmz,40,19,1,1,0,3,High
port_scan,vendor,prod,39,19,3,0,0,2,Medium
suspicious_dns,internet,dmz,17,6,1,3,1,1,Medium
failed_login,internet,prod,31,9,2,1,1,1,Medium
failed_login,vendor,corp,28,14,4,2,0,3,Medium
privilege_escalation,internet,dmz,38,19,5,3,0,1,High
port_scan,corp,dmz,2,1,5,1,0,5,Medium
suspicious_dns,internet,prod,13,8,5,2,1,3,High
malware_alert,vendor,prod,16,12,5,2,0,1,High
failed_login,internet,corp,6,9,2,3,0,2,Medium
port_scan,corp,dmz,23,20,3,0,1,4,Medium
data_exfiltration,corp,prod,2,3,2,3,1,5,High
failed_login,internet,dmz,5,19,4,3,1,1,Medium
suspicious_dns,corp,prod,32,15,1,1,0,2,Medium
failed_login,vendor,dmz,1,4,5,2,1,1,Medium
failed_login,internet,dmz,7,6,1,0,0,5,Low
failed_login,vendor,prod,21,5,3,2,0,3,Medium
malware_alert,corp,corp,1,8,4,3,0,1,Medium
suspicious_dns,vendor,corp,19,10,5,0,0,3,Medium
failed_login,vendor,prod,6,12,4,1,1,4,Medium
port_scan,vendor,dmz,15,13,5,3,1,2,High
port_scan,internet,prod,2,4,3,2,1,4,Medium
failed_login,internet,corp,35,1,3,0,1,1,Medium
failed_login,internet,corp,9,16,5,3,1,5,Medium
malware_alert,vendor,dmz,23,19,3,2,1,3,High
failed_login,vendor,dmz,26,17,4,1,0,1,Medium
failed_login,vendor,dmz,26,6,4,1,0,2,Medium
port_scan,corp,corp,10,20,4,3,0,1,Medium
failed_login,internet,corp,8,8,5,2,0,3,Medium
privilege_escalation,corp,prod,24,10,1,3,1,2,High
malware_alert,vendor,dmz,3,6,4,3,1,4,High
data_exfiltration,corp,prod,3,6,1,0,1,3,Medium
failed_login,vendor,corp,35,2,2,2,0,3,Medium
malware_alert,internet,prod,34,12,2,0,1,1,High
failed_login,internet,prod,34,8,4,3,1,5,High
malware_alert,vendor,dmz,9,6,4,3,1,3,High
suspicious_dns,vendor,corp,39,12,3,2,1,4,High
failed_login,internet,corp,11,17,2,3,0,1,Medium
failed_login,vendor,corp,40,1,2,2,1,4,High
privilege_escalation,vendor,dmz,26,3,4,2,1,1,High
failed_login,vendor,prod,12,6,1,2,0,5,Medium
suspicious_dns,corp,prod,22,7,5,3,1,4,High
failed_login,vendor,corp,13,19,3,1,1,4,Medium
port_scan,corp,dmz,20,9,4,0,1,1,Medium
failed_login,internet,corp,10,3,1,1,1,4,Medium
malware_alert,vendor,dmz,29,11,1,2,0,3,High
failed_login,internet,dmz,4,17,1,2,0,5,Low
malware_alert,vendor,prod,3,20,2,3,0,2,Medium
failed_login,corp,prod,40,18,4,0,1,4,High
port_scan,vendor,prod,10,13,5,0,0,4,Medium
suspicious_dns,corp,prod,29,4,5,0,0,3,Medium
failed_login,internet,dmz,12,8,5,2,0,1,Medium
malware_alert,internet,dmz,16,9,2,3,0,1,Medium
privilege_escalation,internet,dmz,37,3,4,1,1,3,High
failed_login,corp,dmz,17,14,4,3,0,4,Medium
failed_login,internet,corp,25,10,4,2,0,4,Medium
failed_login,corp,dmz,40,7,2,2,1,5,High
failed_login,corp,prod,12,13,3,2,1,5,Medium
failed_login,corp,prod,13,3,2,0,1,1,Medium
failed_login,corp,corp,36,20,4,0,0,1,Medium
failed_login,corp,corp,9,11,5,1,1,3,Medium
failed_login,vendor,dmz,10,19,5,0,0,2,Medium
suspicious_dns,vendor,corp,19,18,5,1,1,3,High
port_scan,internet,dmz,10,19,4,1,0,3,Medium
privilege_escalation,corp,dmz,37,7,3,0,0,4,High
failed_login,vendor,prod,16,14,3,0,0,1,Low
malware_alert,internet,corp,14,3,3,0,1,3,Medium
suspicious_dns,corp,corp,3,5,2,1,0,2,Low
failed_login,corp,dmz,18,18,4,3,1,2,Medium
malware_alert,corp,prod,40,5,5,2,1,1,High
failed_login,vendor,prod,25,19,5,3,1,4,High
failed_login,internet,corp,5,4,1,0,0,2,Low
failed_login,internet,dmz,9,18,3,0,1,4,Medium
port_scan,corp,corp,4,10,2,2,1,3,Medium
privilege_escalation,internet,prod,10,6,5,1,1,5,High
malware_alert,corp,prod,25,6,5,2,1,5,High
port_scan,vendor,dmz,33,11,4,2,0,3,High
port_scan,internet,corp,7,16,1,1,1,1,Medium
failed_login,internet,dmz,25,6,1,2,0,2,Medium
malware_alert,internet,dmz,36,5,4,0,0,5,High
port_scan,internet,prod,18,1,4,1,1,3,Medium
failed_login,vendor,dmz,18,4,1,0,0,4,Low
suspicious_dns,vendor,corp,35,10,2,2,1,4,High
failed_login,corp,corp,40,7,3,0,0,3,Medium
malware_alert,internet,corp,18,10,4,2,1,5,High
failed_login,vendor,prod,8,6,1,1,1,2,Low
port_scan,corp,dmz,2,18,4,0,1,3,Medium
data_exfiltration,corp,corp,12,15,5,3,0,3,High
port_scan,corp,corp,21,19,3,0,0,1,Medium
port_scan,internet,prod,28,7,5,3,0,2,High
suspicious_dns,vendor,corp,21,1,3,1,1,1,Medium
failed_login,corp,prod,31,14,4,0,1,5,Medium
failed_login,corp,prod,26,4,3,2,1,4,Medium
privilege_escalation,internet,dmz,40,9,2,1,1,1,High
failed_login,corp,corp,35,19,1,3,0,3,Medium
malware_alert,vendor,dmz,5,16,2,0,1,2,Medium
malware_alert,internet,dmz,9,2,3,0,1,2,Medium
malware_alert,corp,corp,13,3,4,2,1,3,High
failed_login,vendor,corp,21,4,2,3,1,5,Medium
port_scan,vendor,corp,9,6,4,0,0,4,Medium
failed_login,vendor,corp,9,7,1,2,1,5,Medium
port_scan,vendor,prod,5,14,2,1,1,4,Medium
failed_login,internet,corp,2,11,3,2,1,3,Medium
failed_login,corp,prod,6,12,3,3,1,5,Medium
suspicious_dns,vendor,dmz,5,14,3,2,0,3,Medium
failed_login,corp,dmz,38,1,3,1,1,1,Medium
failed_login,corp,prod,31,6,1,3,1,3,Medium
failed_login,internet,corp,20,5,1,2,0,2,Medium
failed_login,corp,prod,26,11,4,0,1,2,Medium
suspicious_dns,vendor,corp,10,4,4,1,0,3,Medium
failed_login,corp,corp,15,17,4,2,1,4,Medium
failed_login,corp,prod,21,7,5,3,1,5,High
port_scan,corp,prod,38,2,3,3,1,4,High
port_scan,corp,corp,15,6,1,0,0,4,Medium
failed_login,corp,dmz,1,8,3,1,0,1,Low
port_scan,internet,corp,17,9,5,3,1,1,High
failed_login,vendor,corp,32,20,3,0,0,2,Medium
suspicious_dns,internet,corp,10,1,4,0,1,1,Medium
data_exfiltration,internet,corp,7,7,2,2,0,5,High
failed_login,vendor,dmz,20,13,3,3,0,5,Medium
port_scan,corp,prod,6,19,2,2,1,4,Medium
port_scan,corp,dmz,4,1,4,3,1,2,Medium
suspicious_dns,internet,dmz,15,5,4,3,0,3,Medium
suspicious_dns,vendor,dmz,23,1,5,2,0,2,High
data_exfiltration,corp,prod,23,8,4,1,1,2,High
failed_login,internet,corp,32,2,5,0,1,5,High
failed_login,corp,prod,8,1,5,2,1,3,Medium
failed_login,internet,prod,3,11,3,2,0,5,Medium
privilege_escalation,internet,prod,14,9,4,0,0,3,Medium
port_scan,corp,corp,28,18,4,1,1,1,High
failed_login,corp,corp,4,10,3,1,0,4,Low
privilege_escalation,corp,corp,33,13,5,0,0,2,High
port_scan,internet,prod,21,16,3,1,0,1,Medium
malware_alert,vendor,prod,28,5,3,0,1,1,High
failed_login,vendor,corp,6,11,4,1,0,1,Low
failed_login,corp,prod,29,10,5,3,0,5,High
suspicious_dns,corp,corp,24,13,2,0,1,1,Medium
failed_login,corp,prod,16,18,1,3,1,3,Medium
malware_alert,corp,dmz,35,17,4,1,0,5,High
malware_alert,vendor,prod,37,7,4,1,0,1,High
suspicious_dns,corp,corp,23,11,1,2,1,3,Medium
port_scan,internet,prod,14,15,2,2,1,4,Medium
data_exfiltration,corp,dmz,24,3,4,2,0,4,High
suspicious_dns,vendor,corp,5,4,2,2,0,4,Medium
privilege_escalation,corp,dmz,30,13,2,2,1,2,High
failed_login,corp,corp,32,4,2,1,0,1,Medium
failed_login,corp,corp,13,9,1,2,0,4,Medium
port_scan,vendor,corp,26,12,1,2,0,2,Medium
